"1016_Fluconazole","1016_NoDrug","1038_Fluconazole","1038_NoDrug","1069_Fluconazole","1069_NoDrug","119_Fluconazole","119_NoDrug","128_Fluconazole","128_NoDrug","20_Fluconazole","20_NoDrug","272_Fluconazole","272_NoDrug","31_Fluconazole","31_NoDrug","33_Fluconazole","33_NoDrug","354_Fluconazole","354_NoDrug","385_Fluconazole","385_NoDrug","399_Fluconazole","399_NoDrug","400_Fluconazole","400_NoDrug","476_Fluconazole","476_NoDrug","491_Fluconazole","491_NoDrug","507_Fluconazole","507_NoDrug","521_Fluconazole","521_NoDrug","578_Fluconazole","578_NoDrug","589_Fluconazole","589_NoDrug","590_Fluconazole","590_NoDrug","60_Fluconazole","60_NoDrug","673_Fluconazole","673_NoDrug","674_Fluconazole","674_NoDrug","683_Fluconazole","683_NoDrug","690_Fluconazole","690_NoDrug","701_Fluconazole","701_NoDrug","705_Fluconazole","705_NoDrug","721_Fluconazole","721_NoDrug","731_Fluconazole","731_NoDrug","739_Fluconazole","739_NoDrug","782_Fluconazole","782_NoDrug","783_Fluconazole","783_NoDrug","789_Fluconazole","789_NoDrug","795_Fluconazole","795_NoDrug","801_Fluconazole","801_NoDrug","804_Fluconazole","804_NoDrug","833_Fluconazole","833_NoDrug","837_Fluconazole","837_NoDrug","841_Fluconazole","841_NoDrug","842_Fluconazole","842_NoDrug","869_Fluconazole","869_NoDrug","888_Fluconazole","888_NoDrug","91_Fluconazole","91_NoDrug","933_Fluconazole","933_NoDrug","94_Fluconazole","94_NoDrug","966_Fluconazole","966_NoDrug","972_Fluconazole","972_NoDrug","983_Fluconazole","983_NoDrug"
"YLR210W",7.19433967583145,7.21671076474839,7.23163371575032,7.24259128747721,7.34423583170465,7.25236241482994,7.12180155294629,7.0418973422895,7.12661615648626,7.15263017421626,7.27971874891731,7.35338318230969,7.27351607621943,7.34506689802839,7.28969914366895,7.34596560051742,7.23846732568803,7.24120995092738,7.44866880598936,7.29780622082182,7.33043071196514,7.29810553217342,7.35275946068512,7.43397672279787,7.11984209790482,7.1543387214207,7.07555643582882,7.22312785874003,7.36838364433226,7.32705640425068,7.06487437167078,7.30552650301935,7.15810832394058,7.16134312474059,7.21668947174091,7.42986552136558,7.40799633717389,7.38844503879574,7.31144388497867,7.42421500833098,7.32089475125382,7.42473158532984,7.22159905477434,7.29592105098153,7.28129635771169,7.40023555906937,7.23490382724479,7.40511839233782,7.3490931711107,7.45666549341928,7.36477480173685,7.41117967750895,7.34301244068946,7.33682186290364,7.30936838700115,7.28675730204461,7.31627838983084,7.38690093872806,7.1939369627872,7.32383531855201,7.27371720233326,7.29282435991966,7.35270962137764,7.45138147420374,7.21985085544884,7.26773671297356,7.31958731466493,7.62219762087539,7.198398974824,7.37424094295793,7.21786620491534,7.27227456002034,7.21762347427608,7.39314376780579,7.2711909830871,7.42114168582386,7.28524726352232,7.16627667629816,7.24858177461121,7.41689342900952,6.67333118968569,6.931489044778,7.03304245807695,6.86890563175581,6.85536851594826,7.06570798539805,7.33238450389111,7.19809549555243,7.03513264344561,7.18445678082379,7.1890949110283,7.26577082395898,7.21697389263472,7.33377167447457,7.18856360249707,7.24997350155397
"YLR211C",6.99840278403756,7.21671076474839,7.09318280003659,6.9231130020663,7.11196980061414,6.97628252988477,7.37628351092873,7.10975087459289,7.4207668846782,7.15263017421626,7.2067414773987,6.78429305586103,6.96238445133162,6.80838993401376,7.14838272388277,6.93428442770803,7.31228079567195,7.17219280485771,6.8988512195579,6.86746918960743,7.11763000305129,7.19171016025729,7.30593049277972,7.31499401856424,7.11984209790482,6.87557167643745,7.03542281628371,7.08862349414473,7.18580755806612,7.1149844426451,7.42308674662387,7.15854009906486,6.97841079343407,6.65386389394572,7.12488781980756,6.85975519765803,7.03870453610431,6.89528301914877,6.84572601553076,7.0552631036951,7.47288283719447,6.96622153053085,6.80700455393531,6.74958227456379,6.81120555840383,6.99086876253178,6.97598727477105,6.71554642839896,6.97110343988011,7.17804679960415,7.00629175462191,6.98343688757902,6.99203671865113,6.71696743014704,7.02870907185852,6.57720875369595,6.63500895744659,6.64235957853088,6.92105744078676,6.85191060496367,6.83246935637737,6.82385009097342,7.11750242663454,6.92529136454424,6.90993625880322,6.65980753548729,6.96978891415865,6.83421757873335,7.01810939130083,6.96479588664712,6.83604401244421,6.74802112527947,7.21762347427608,6.97515802129845,6.96233110839532,6.79947155334085,6.9152460810551,6.9433161753566,6.94655277098371,7.26920487591367,7.35200382397078,7.05349736789239,7.34119886648549,7.22613958401399,7.56099520035521,7.10894840331283,6.75296869542643,6.54169555204297,7.46553721493097,7.06077637363528,7.00202635928201,6.6661857758418,7.4263458860337,7.15243102252429,7.10974738799813,7.01111196953159
"YLR212C",8.00862586485551,8.42916098743389,8.22107283653362,8.29527129690121,7.7559727891753,8.01822384641385,7.54853594439942,7.82402227797487,7.53034109921697,7.78263870449417,7.34913355031636,8.04469309827251,7.73780224720214,7.95310025110079,7.3251258682711,7.89407558875036,7.20007160957125,7.69832917476288,7.71729169374825,8.0977745675369,7.93392381691297,8.07626040529874,7.6559575236524,7.92582428176066,7.48023049513512,8.02988801393341,7.6128226580731,8.35369949920914,7.73699668038999,8.38554698600091,7.23073245186769,8.06059626552515,7.73587236316456,8.15906601758475,7.81716483850278,8.05586882750953,7.94409709526766,8.03442876017563,7.73433916450586,7.80267576138849,7.48797832544592,7.88523959639092,7.86079102863729,8.14487831356328,7.91071671421713,8.30490157280015,8.06003418028716,8.02109489174884,7.75132330196707,7.92355061721081,8.10468255206618,8.06997151472491,7.79337444330374,8.26334854109238,7.91465680423064,8.22305588526843,8.26559694519574,8.33524902487708,7.88329212895326,8.1132641750022,7.88190041987395,8.28990326267527,7.73745708389978,8.46509268376288,7.96532222160178,8.50924368766498,8.03097576220209,8.22841753016126,8.12341158351511,8.34830634931003,7.78124197303354,8.03195225027021,7.86682463915697,8.29012116210708,7.89988303945038,8.26142677944194,8.12589760649989,8.53454910280234,7.873846530882,8.19450894331736,8.11523405398002,8.19019692164095,8.12203022837036,8.28959303251477,7.36233708362965,7.59177480340285,7.98243065547613,8.1774449656447,7.18044192079106,7.64434663681996,7.77379438737703,8.04378196588656,7.81292929307913,8.36710336291494,7.81620054047435,8.26650452174956
"YLR213C",5.91223514897381,5.4598643701614,5.39093640753998,5.64999401965035,5.77306226980165,5.35661177877088,5.24308081180624,5.17508551641038,5.6615031494815,5.17473938462301,6.03193270864108,5.39812282026767,6.54589507143577,5.94060590578183,5.69709639878032,5.39789307167323,5.87549583367304,5.39842017184884,6.37713906175487,5.78846414885389,5.46716652842159,5.47812963109514,5.68362544115677,5.81246106773071,5.46262136986401,5.76144647642801,6.21517120577787,5.49211588217847,5.56726672233014,5.35627804072673,6.22879588655081,5.62493026865752,6.16353478240266,5.93236449893255,5.75365912787605,5.63521146697629,5.8450795617025,5.50872411239291,6.00797073720187,5.88328119906335,5.96573495472304,5.27228246897417,6.41614179808959,5.64782282403135,6.18034624136895,5.57302106832312,5.4196432964928,5.67486112766305,5.87508453097222,5.44748206348055,5.36030231373688,5.50537622423805,5.78258297200368,5.09057634576674,5.62756299539914,5.30930300945207,5.29872554518464,5.19391175132005,5.48168749453533,5.35158266815886,6.11757939107025,5.61623708736902,5.91722937117072,5.34773031215324,5.95003799019859,5.04982345053962,5.8409393961822,5.61860873540744,5.75563314990504,5.10991439579609,5.55061040810247,5.25950289892077,5.78902027684308,5.3444107640877,5.71277487421009,5.18417754170938,5.66698472275951,4.91136733575285,5.86543254134441,5.12085896826913,5.11927330372184,5.23419596626455,5.3928235410108,5.30304125915294,5.09602127685955,5.10173650756854,5.32969583018303,5.12164389467907,5.76948425602409,5.30931882633839,5.30179157128704,5.04686822844027,5.47623542552074,5.10735315795889,5.34579260033077,5.09626728561131
"YLR214W",8.66251525012514,7.53811034396926,7.67174556338096,7.90729592927041,8.67371529551373,7.81678364629689,7.72848847464257,7.47740721281521,8.45966559917453,7.80991632126681,8.99134901153682,8.08887632026798,9.30265957371632,9.25676164335513,8.99085658568501,7.12809990239134,8.81330499723255,7.8568746100259,9.12584660753901,9.0394247895086,7.73995041690863,8.6774815701377,8.31987045862301,8.63994241572783,7.88966602048025,9.29421741223323,9.65891150042408,8.46957284782931,7.67552319724846,7.44219573571443,9.29596174430007,9.13429474953219,9.18447055996302,8.68599461671094,8.2302125303498,8.87762760585244,8.36710697225013,8.58702064769413,9.2675412121847,8.57410466251665,8.68453722167449,8.02066255073327,9.87837958202167,9.10133291016093,9.15993113636697,7.88502319011659,8.09157768802295,8.59042855494861,9.17349167809744,8.18581097755291,8.35870915958619,8.60751607326799,8.08632594243464,7.94801362935532,8.4625087569984,7.64967027170001,8.059651197408,7.56247302566203,8.52531762682679,7.70856484916151,9.52104309387086,8.54271594225798,8.49607890559254,7.68912234178748,8.82011509142253,7.60470478075646,8.88483705320301,8.46696216734636,8.48842678286635,7.52349492172948,8.73456545779538,7.94949249817526,8.58767478464299,8.02292183725591,8.41919736803318,7.26616758697296,8.67738813947208,7.45122576254452,8.67570196180981,7.32469834157106,8.20604757418887,8.32839675805128,7.80936714193772,7.8113660057836,7.32915967496838,7.56110869394251,8.37605637214886,8.08439659754083,8.3255862702826,7.51734751281354,7.97050301357515,7.59873568006533,8.60212857794024,7.72580013845784,8.10300496311687,7.73877086022316
"YLR215C",7.69702853720394,7.53811034396926,7.49375559669047,7.84863265045104,7.57734798730202,7.44888503776379,7.44135229310088,7.68350690352494,7.70860243023274,7.84329894982993,7.50158739018888,7.7029019846962,7.62538741493476,7.96414923820847,7.59525109282098,7.63981232761035,7.57436353312536,7.36993974307403,7.47377873546746,7.70416448809342,7.33043071196514,7.74965553913514,7.2409934884171,7.4009831809779,7.4731371123035,7.85171741506858,7.571536037939,7.7903377554018,7.24648129630596,7.68167364779399,7.43740911713675,7.77689890689764,7.82083787080387,7.97452112861043,7.64362051260855,7.7736258088466,7.49474621857544,7.85371843873066,7.51802889329238,7.65255599807256,7.34599707206912,7.67717311432299,7.94774588364375,7.92120779733116,7.83252758163327,7.85604144579973,7.6435721650736,7.68105555293634,7.46075962777442,7.39395813629507,7.20726803066741,7.56808036879575,7.29166808981631,7.74543557222307,7.76725941005453,7.90575425961615,7.61868995092564,7.76256610406395,7.61980316165027,7.52911758975708,7.81518098766685,7.85410956696344,7.4155366820662,7.40760432047896,7.77686099152138,7.75419262209785,7.45936289465785,7.79776043955239,7.60120673144584,7.71360166445883,7.57836994277919,7.69110701124566,7.59743499174043,7.62761733011321,7.69315638134976,7.72260076209839,7.37538465755093,7.48071748467602,7.65539504705195,7.45465035762523,7.49444330031828,7.40158696868069,7.59436805630032,7.53269638132124,7.15056487168726,7.4566372125822,7.54446079728952,7.65309667587492,7.73682353421087,7.61546363565477,7.5959696748063,7.6166221153609,7.32131993835259,7.29930680559203,7.72893058329235,7.61848604676776
"YLR216C",9.93662852330243,10.1551922048632,9.75713593307579,9.93613977855611,9.76425766374312,9.51429702299457,10.0912613477238,9.49714341550998,9.8758563866331,9.66411856513367,9.87482865599983,9.50737469139455,10.4651358377827,9.60896537959127,9.87003911559422,9.59721927317323,9.98832188011857,10.1972014519637,10.6410840323066,9.79898430325873,11.0423751306655,9.93526609094424,10.7234578002126,9.55241740940543,10.8007657982185,9.91247656489391,10.6397595694375,9.90902250726986,10.7798959777247,9.70028068609054,10.9190024695343,10.0667193109549,9.72621848417607,9.70254646792814,10.0610290968873,9.70426629554398,10.1635731695246,9.66507234326367,9.99579263183789,10.1240371708216,10.1956986080104,9.68718530345927,9.99875692918353,10.0363412019894,9.89006320873944,9.63693163687829,10.1577723212496,10.1316617324103,10.1444930791443,9.90989188406694,9.70070660820654,9.34073757273521,10.0184226717402,9.8391966460216,9.72605118424745,9.65773360286084,10.1057490116926,9.95919310964933,10.0491643250005,10.3323458020334,9.93227217159134,9.97681214673642,10.0124776335578,9.40323949999692,9.99720799588586,9.75404483450308,9.82240772570757,9.68727448771928,9.8208552466392,10.1430722940182,9.90699946300058,10.2494550469601,9.69793273436605,9.74447438249,9.81346626477736,10.0605012308977,10.1407472187974,10.3689984744198,9.8374543522847,9.62919361568617,9.65022367759556,9.7878635064563,9.53289491290391,9.62352819629625,10.120433424537,9.93223139318905,9.93386771609682,9.93008378474908,9.83196780058542,9.46161317468388,9.77579322877832,9.84223471688281,9.94299942416078,9.50889732141594,9.73109289756596,9.81841333026595
"YLR218C",6.55097098411685,6.06724326078012,6.62742365020373,6.32370761434934,6.60706129034312,6.44980644839826,7.26376524264767,6.84319663680524,6.86025606349867,6.81567950855179,6.85828572739512,6.53345410995745,6.87258926271088,6.51521858012351,6.72407918729767,6.99526930411503,6.84845740335074,6.66757101761072,6.94775975150778,6.56965619335776,6.83943067158523,6.61715880748524,7.20737757713495,6.74429136767756,7.33119135551365,6.55647950163595,7.09520442377043,6.02287890350041,6.92392586163286,6.07091970899062,7.1545795128616,6.80896324571977,6.73498328163036,6.31655619400993,6.91023993827095,6.48750901327531,6.79780889981509,6.37187127898653,6.64436768114541,6.76685998495755,6.98964205183627,6.72525146428513,6.64518550197758,6.18777121396055,6.50008717773445,6.25362402975081,6.53970589469857,6.36971562668715,6.88168137208865,6.70635331249636,6.59058955251711,6.48754159013526,6.80834718458613,6.48979961756293,6.6128823367516,6.31433417279069,6.25736801144105,6.28294931214908,6.6359847913535,6.70434345349626,6.56270859163255,6.26020780149813,6.80015854639538,6.28738736027487,6.78506391480228,6.17419506560007,6.38164514145872,6.00391443071334,6.51832545638907,6.17621452600028,6.42834613781533,6.39674230409446,6.49039391832729,6.29261283534252,6.49392461636512,6.29529085103049,6.55957684272265,5.82623043429075,6.69169882124533,6.59282025167232,7.63218016822456,7.1792476571056,7.7511617616844,7.51131818390685,8.2846680226014,7.66568015764935,6.52925999984114,6.39127673474368,7.1096492637876,6.99463354581055,6.7568962848676,6.59483923069893,6.48951325549658,6.43703997039279,6.5990993924362,6.53024342471934
"YLR219W",8.07988886498462,7.97270073184483,8.10868660210186,8.3170412860211,8.13263487788371,8.22566713447293,8.34741880920988,8.42267723335292,8.19371896964995,8.34498269329776,7.97095559473378,8.52359092649867,8.75017265433552,8.70014355257541,8.17148721980835,8.77897800212757,7.94186762297744,8.30451220163159,8.81641686561561,8.53719521868778,8.26772938915169,8.11363446115607,8.33542116555349,8.23653394664642,9.12213157398718,8.631013806588,8.5745242334878,8.40278416393991,8.32981618576833,8.17910742380655,8.62643255276156,8.16961229306036,8.2195404662992,8.41607187742439,8.02340818781019,8.40261351582119,8.09265329511142,8.25985314697036,8.24131554770047,8.12565279103703,8.12079504483392,8.16579867499521,8.43496139956469,8.30859049630584,8.25283450637294,8.13054544341444,8.3038851375567,8.22685138489322,8.52948005103819,8.37554711134642,8.33995965621571,8.49874065141473,8.46247854266301,8.39836859466562,8.33393250492806,8.47831837697477,8.14659630279567,8.25599453860865,8.31063296591862,8.45620907813569,8.31235657932997,8.48596860600086,8.56319631021331,8.23999894776768,8.39955068304675,8.27548226158124,8.16810869653383,8.08434903873391,7.95300865081753,8.09084817524787,8.15111707490475,8.01467679695935,8.18243446506537,8.13902178012691,8.54302842224093,8.49268448621007,8.39827391408423,8.13958583638871,8.18799907612951,8.10270926530888,8.40598335590134,8.37553030219282,8.24293848180458,8.20584788959362,8.72615869591899,8.4954704273458,7.9412034891213,8.08439659754083,8.14648541572535,8.12042621458988,8.12081119387978,8.19396713955533,8.17822883919261,8.2906168696744,8.07382552418066,8.22841932523943
"YLR220W",8.47282013630536,8.62843640318557,8.80528682448813,8.74389853544113,8.66210495628116,8.7125848488641,8.57011274775215,8.69876810338265,8.46333977199822,8.55261256769117,8.27161012452695,8.51642714937166,8.30244342888487,8.45632418740127,8.38694701470089,8.62512114923305,8.39060578784706,8.59760124500815,8.45564358951036,8.47326847100809,8.53843504094158,8.46282829083045,8.37357773924236,8.59709576124691,8.74223397570841,8.48330580560314,8.51064835783228,8.52233861919844,8.65611931952622,8.86188451115568,8.88226214282528,8.66181877876433,8.43084996661568,8.80407975703504,8.5886823343937,8.69190258797981,8.5542626376216,8.6191739736631,8.47080516051279,8.71296782170784,8.31887545463839,8.67841492113559,8.26783526920185,8.60646122302364,8.43050454425475,8.68258744968746,8.55814033196759,8.62143609025179,8.44318114092144,8.68999911994782,8.42247192143384,8.59436031181652,8.69639957000858,8.8757816794462,8.60961237152035,8.99754794672098,8.37125636956028,8.59873562343794,8.51125372959351,8.72916847384077,8.2682103341858,8.53341209793515,8.32338874610416,8.66339617165602,8.45327685309155,8.81415934991626,8.59430615708759,8.8346253820478,8.60401148788184,8.82740481165549,8.49894799929296,8.78867367704686,8.54043863337177,8.8719969493853,8.48015108908231,8.80417426427476,8.47328963178489,8.79043181023496,8.49468267993667,8.76257470927501,8.85814929828821,8.69632054222515,8.63697535989739,8.7827581138445,8.9994934190418,8.73330495189144,8.6559807852508,8.8348516752218,8.35193175506709,8.54380557482808,8.49114251569895,8.70802761716661,8.61918401079791,8.60319558106449,8.74098249052432,8.72862581448351
"YLR221C",9.1983375525483,9.31462215723724,9.17397973094199,9.50322855509743,9.33323328988632,9.2753348831342,8.77238764780728,9.02917566369772,9.20414640591785,9.28257223219069,9.11037155080246,9.15544856516876,8.94638643066274,9.33527225953518,9.23017635121505,8.81848811401442,9.40141602016418,9.16448895194609,8.84223499203031,9.26158278988134,9.03690039987564,9.50103655089408,9.09788371597992,8.99923059004557,8.54079607983059,9.39600106447723,8.90493916684991,9.30939211395784,8.85166551584396,9.19377628872355,8.8074285433103,9.36815260464773,9.44297038264087,9.5092899810564,9.19953678537915,9.31711868671296,8.77107651073138,9.138520503199,9.18598039098954,9.24675366684876,9.03589411482263,9.22802435614682,9.32927979889745,9.48048213098063,9.19151589626901,9.28240454323509,8.89807102022039,9.4193119050769,8.67813102975453,8.79937640874586,8.68259734526242,9.11078169976318,8.47015516768872,9.19189795120192,8.98412885658192,9.26837040306006,9.13160547144339,9.26724157341384,9.09798062872119,8.99658231073404,9.37626029723421,9.44862275890638,8.8781352683979,9.05933394672547,9.15272396489143,9.27737966536068,8.93334256050568,9.3322258880402,9.21536039372642,9.05240766780849,9.29800471588477,9.15675897968245,9.19020554830236,9.36052988800354,9.0857633239064,9.23054422581189,8.89904265321535,9.01434012244709,9.29714574439334,8.80682662604531,8.67179905302227,8.76867977594096,8.9937128872344,8.79161508119805,8.54760797268704,8.80675877369482,9.39561667047684,9.2367596065257,9.38447995399701,9.33498841072552,9.47070864035372,9.05371708140276,8.88474024735558,8.89469342643789,9.29440275975604,9.06447640269129
